airline_sentiment,sentiment_confidence,text,clean_text
neutral,0.6667,@SouthwestAir I have been in contact and know there are changes but it's a destination you should really evaluate! Thanks,I have been in contact and know there are changes but it's a destination you should really evaluate! Thanks
negative,1.0,"@united I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints","I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints"
negative,1.0,"@united oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.","oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation."
negative,0.7065,@JetBlue and stranded passengers aren't being helped to get another flight?,and stranded passengers aren't being helped to get another flight?
negative,1.0,@united once again your lack of customer service astounds me! You are the worst airline in the history of airlines! Train your staff!,once again your lack of customer service astounds me! You are the worst airline in the history of airlines! Train your staff!
negative,1.0,@USAirways Oh certainly. And now I have two $275 pending transactions on my bank account. Really happy that I was charged double.,Oh certainly. And now I have two $275 pending transactions on my bank account. Really happy that I was charged double.
negative,1.0,@USAirways then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight!!!,then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight!!!
negative,1.0,@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient,A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient
neutral,1.0,@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr,The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia
neutral,1.0,@SouthwestAir 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,4467 and 152 on 2/25 and 503 and 25 on 2/26th.
positive,0.6807,@AmericanAir Thank you,Thank you
negative,1.0,@AmericanAir thanks for being entirely unhelpful and wasting hours of my time today,thanks for being entirely unhelpful and wasting hours of my time today
negative,1.0,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane. Someone is compensating me
positive,0.6832,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!","yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!"
positive,1.0,@SouthwestAir thanks for the drink tickets hook up! Can't wait for my first international flight with you to NAS! #pumped,thanks for the drink tickets hook up! Can't wait for my first international flight with you to NAS! #pumped
negative,1.0,@USAirways going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!
negative,0.6768,"@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?","#686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?"
positive,1.0,@JetBlue thanks so much. Can't wait to fly with you guys :),thanks so much. Can't wait to fly with you guys :)
negative,0.6804,"@AmericanAir I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530","I didn't want to Cancelled Flight, I wanted to take someone off and keep my price. Held at 402, at 10am today 440, now 530"
neutral,1.0,@united Trying to locate passenger that landed 2 hrs ago in @HeathrowAirport UA938. can you assist? Is flight still in customs? PLEASE help,Trying to locate passenger that landed 2 hrs ago in UA938. can you assist? Is flight still in customs? PLEASE help
negative,0.6465,@SouthwestAir Cancelled Flights arrivals &amp; departures in Nashville as of 5pm. That and more weather headlines @ 4pm #LiveOnFOX17 #FebruaryFreezeFox17,Cancelled Flights arrivals & departures in Nashville as of 5pm. That and more weather headlines @ 4pm #LiveOnFOX17 #FebruaryFreezeFox17
positive,0.3474,@SouthwestAir No worries at all!!! I would rather be safe on the ground than take any chances. Yes! Tomorrow AM if BNA reopens ☺️,No worries at all!!! I would rather be safe on the ground than take any chances. Yes! Tomorrow AM if BNA reopens ☺️
negative,1.0,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..
positive,1.0,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker
neutral,1.0,@USAirways Looking for some help to recover an item I left on an airplane this evening,Looking for some help to recover an item I left on an airplane this evening
negative,1.0,@AmericanAir I've been on hold for about 3 and a half hours now. Thanks for Cancelled Flighting my flight and not notifying me.,I've been on hold for about 3 and a half hours now. Thanks for Cancelled Flighting my flight and not notifying me.
negative,1.0,@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print,watch out if you are a parent...they break stroller & tell you look at the fine print
negative,1.0,@united what about the poor customer service at checkin at Kansas KCI?!? That's it???,what about the poor customer service at checkin at Kansas KCI?!? That's it???
negative,0.6383,"@united Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?","Ok thank you, do you provide complimentary hotel accommodations since I'll have to stay overnight?"
negative,1.0,@USAirways well this is about as worthless as your regular service.  A bunch of do nothings and idiots. #sucks,well this is about as worthless as your regular service. A bunch of do nothings and idiots. #sucks
negative,1.0,"@JetBlue, my dads vacation to SXM got delayed a day because of @AmericanAir shoddy service. Earliest FLL &gt; SXM flight? trying to hep him out",", my dads vacation to SXM got delayed a day because of shoddy service. Earliest FLL > SXM flight? trying to hep him out"
negative,0.6847,@united can you tell me how to file a claim for clothing that had to be purchased?,can you tell me how to file a claim for clothing that had to be purchased?
negative,1.0,"@USAirways We've been sitting on this plane for almost an hour, waiting for it to be fueled. Shouldn't that have been done b4 we got on????","We've been sitting on this plane for almost an hour, waiting for it to be fueled. Shouldn't that have been done b4 we got on????"
negative,1.0,We didn't need this. RT @JetBlue: Our fleet's on fleek. http://t.co/cpZB285o71,We didn't need this. RT : Our fleet's on fleek.
negative,0.66,@USAirways $75 for that uncertainty? I know u run an account; u don't create policy. But it's an undue penalty for a job req'ing flexibility,$75 for that uncertainty? I know u run an account; u don't create policy. But it's an undue penalty for a job req'ing flexibility
negative,0.6297,@united my flight Cancelled Flightled new flight 5012 hopefully will not.,my flight Cancelled Flightled new flight 5012 hopefully will not.
neutral,0.6529,@JetBlue of course I am!!✈️,of course I am!!✈️
negative,1.0,"@SouthwestAir I need to Cancelled Flight one leg of a flight, but can't seem to do this online. Been on hold on the phone for 10 minutes. Any help?","I need to Cancelled Flight one leg of a flight, but can't seem to do this online. Been on hold on the phone for 10 minutes. Any help?"
negative,1.0,@SouthwestAir  when you take my money and do not provide a service makes for a profitable venture for your company. #IsItTheGaryKellyWay?,when you take my money and do not provide a service makes for a profitable venture for your company. #IsItTheGaryKellyWay?
positive,0.6708,@AmericanAir thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭,thanks 😩. idk if it still Late Flight but I hope I get it tonight 😭
negative,1.0,@USAirways I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help,I waited on hold for too long. I shouldn't have to wait on hold forever when I never received a confirm. in the 1st place #help
positive,0.6452,@united I especially like how you upgraded three of your crew members to first class instead of passengers. #keepitclassy #customerservice,I especially like how you upgraded three of your crew members to first class instead of passengers. #keepitclassy #customerservice
negative,0.6957,"@united yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.","yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD."
negative,0.6484,@united now this http://t.co/uygeW2Nosr,now this
negative,0.3548,".@JetBlue Navigating through 2 rebooks due to flu &amp; ice to visit my Mother.  Your CS reps have been so very helpful, patient and friendly.",". Navigating through 2 rebooks due to flu & ice to visit my Mother. Your CS reps have been so very helpful, patient and friendly."
negative,0.6701,@USAirways when your routing system goes down which grounds all your long haul flights you should think about a #failover plan,when your routing system goes down which grounds all your long haul flights you should think about a #failover plan
negative,1.0,@United has time to respond to everyone else's complaints but not mine. You just lost a customer,has time to respond to everyone else's complaints but not mine. You just lost a customer
neutral,0.6593,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?
negative,1.0,@USAirways they say connections are good still...but another reFlight Booking Problems is the last thing I need today,they say connections are good still...but another reFlight Booking Problems is the last thing I need today
negative,1.0,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.
negative,0.6756,@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :),there are breastfeeding momma's watching this story all over the country! Better work on a faster response :)
negative,1.0,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,how come you don't have an iPhone app? Still using and making me waste paper.
negative,1.0,@united Just let the employees know that good service and a kind attitude towards customers is vital in this kind of business. Thanks,Just let the employees know that good service and a kind attitude towards customers is vital in this kind of business. Thanks
negative,1.0,@united Thanks for the lack of help and the canned response from the 1K desk!,Thanks for the lack of help and the canned response from the 1K desk!
negative,1.0,@USAirways PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL,PLEASE improve your phone system! Going through multiple prompts & menus just to be told to call back Late Flightr = MAJOR FAIL
neutral,0.6387,@JetBlue Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News http://t.co/XvBjCzlMDA,Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News
negative,1.0,@USAirways just hung up on me again.  Another waste of an hour of my time.  How am I supposed to book a one way award flight?  #badwebsite,just hung up on me again. Another waste of an hour of my time. How am I supposed to book a one way award flight? #badwebsite
negative,1.0,@AmericanAir please fix your mobile and desktop site to allow Canadians to select a passenger when checking in. Thanks.,please fix your mobile and desktop site to allow Canadians to select a passenger when checking in. Thanks.
neutral,1.0,@JetBlue I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there.,I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there.
negative,1.0,@SouthwestAir Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat.,Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat.
negative,1.0,@united @nathankillam or your staff could try not throwing the luggage around.,or your staff could try not throwing the luggage around.
negative,1.0,@JetBlue well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/ML1JaCpmch,well but for now the only thng we can do is wait for someone to explain us the situation with responsibility
neutral,1.0,@SouthwestAir What are your services? What promotion you have at the moment? #ModeloDeNegocio #innovation #innovacion #BusinessModel,What are your services? What promotion you have at the moment? #ModeloDeNegocio #innovation #innovacion #BusinessModel
negative,1.0,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap
negative,1.0,@AmericanAir how about you give us a number to call instead of the empty email since you are not working on it,how about you give us a number to call instead of the empty email since you are not working on it
positive,1.0,@SouthwestAir I changed my flight through St. Louis. Thanks for the reply though!,I changed my flight through St. Louis. Thanks for the reply though!
positive,0.6792,@United WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent @GoGo experiences.,WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent experiences.
negative,0.6667,@united you think you boarded flight AU1066 too early? I think so.,you think you boarded flight AU1066 too early? I think so.
negative,1.0,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage
negative,1.0,"@JetBlue waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!","waiting at HPN on plane more than an hour since landing b/c of no gate, please get us off this plane!"
negative,1.0,"@USAirways get ur act together, start treating ur passengers w/ kinder, have more sanitized planes. Take a page from @Delta perhaps.","get ur act together, start treating ur passengers w/ kinder, have more sanitized planes. Take a page from perhaps."
negative,1.0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!","you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!"
negative,0.7044,@united I sent you a dm hours ago,I sent you a dm hours ago
negative,1.0,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat? WTF.
negative,1.0,@SouthwestAir Flight 52 got Cancelled Flightled 6 hrs before takeoff. No Customer Service. Been on hold for 30 minutes.,Flight 52 got Cancelled Flightled 6 hrs before takeoff. No Customer Service. Been on hold for 30 minutes.
negative,1.0,@united where is my bag?? I'm in Mexico about to go build a house &amp; my suitcase never got on my flight from CLE w me. I need it. SAN68059M,where is my bag?? I'm in Mexico about to go build a house & my suitcase never got on my flight from CLE w me. I need it. SAN68059M
positive,1.0,"@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u","Love, love, love this. Southwest Rocks!! Always!!"
positive,0.6639,"@VirginAmerica View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains! http://t.co/Dw5nf0ibtr","View of downtown Los Angeles, the Hollywood Sign, and beyond that rain in the mountains!"
positive,1.0,@united worked out after all. Thanks for your immediate reply!!,worked out after all. Thanks for your immediate reply!!
positive,0.6749,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.
negative,0.6869,@SouthwestAir flight Cancelled Flightled out of BWI to PBI. Can't get out until Monday. What are the chances the seats open up for a flight on 2/22?,flight Cancelled Flightled out of BWI to PBI. Can't get out until Monday. What are the chances the seats open up for a flight on 2/22?
negative,0.6598,@USAirways how long for a reply,how long for a reply
negative,1.0,"@united how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?","how can i trust United with future Flight Booking Problemss when a confirmed, ticketed and purchased ticket is Cancelled Flightled after the fact?"
neutral,0.6944,@united flight 5431,flight 5431
neutral,1.0,@JetBlue do you have a waiver for NY weather today?,do you have a waiver for NY weather today?
negative,0.6759,@USAirways lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.
neutral,1.0,@JetBlue When will you release November flights for Flight Booking Problems?,When will you release November flights for Flight Booking Problems?
negative,1.0,UA3388 @united was Cancelled Flightled not delayed.  Re-Flight Booking Problems still 90 miles from home.  At least acknowledge the Cancelled Flightlation.,UA3388 was Cancelled Flightled not delayed. Re-Flight Booking Problems still 90 miles from home. At least acknowledge the Cancelled Flightlation.
neutral,0.6667,@united Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt; IAD. Is there any way to check if upgrades are available?,Turkish Airlines rebooked us a United flight on our second leg from FRA -> IAD. Is there any way to check if upgrades are available?
negative,1.0,@USAirways you are horrendous.  Pull your shit together,you are horrendous. Pull your shit together
positive,1.0,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!","first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!"
negative,1.0,"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain","Your customer service is non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain"
negative,0.7059,@americanair Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights? Hours in now w/nothing.,Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights? Hours in now w/nothing.
negative,1.0,"@USAirways is struggling. had me on hold for 25 minutes, kicked me back to the start, then said they couldnt handle the amount of calls","is struggling. had me on hold for 25 minutes, kicked me back to the start, then said they couldnt handle the amount of calls"
positive,1.0,@VirginAmerica Dad on Segway is the best part of this whole infographic!,Dad on Segway is the best part of this whole infographic!
negative,1.0,"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers.","If I could/wanted to call I wouldn't use the internet to make a reservation. Site won't work on Chrome, on several computers."
negative,1.0,@AmericanAir we are through. I can quit you. I am. The nonsense &amp; lies are a colossal infringement you can no longer get away with,we are through. I can quit you. I am. The nonsense & lies are a colossal infringement you can no longer get away with
neutral,1.0,@SouthwestAir Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky,Are you announcing any more winners to the #DestinationDragons show in UTAH this weekend? #Lucky
positive,1.0,@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!,Thank you so much! I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!
neutral,0.6883,"@southwestair is your companion pass broken today? 
purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS (SW900001-vyiL1XKlROG24fS-918j_A)",is your companion pass broken today? purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS (SW900001-vyiL1XKlROG24fS-918j_A)
positive,0.6809,@VirginAmerica How about some free drinks on the flight back for the free promo?,How about some free drinks on the flight back for the free promo?
negative,1.0,@SouthwestAir please help on hold forever to check in for flight,please help on hold forever to check in for flight
neutral,0.6117,"@USAirways what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class, I booked the regular ticket","what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class, I booked the regular ticket"
positive,1.0,"@AmericanAir Thank you, you too!","Thank you, you too!"
negative,1.0,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.
negative,1.0,@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies,roundtrip to London on ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies
negative,1.0,@USAirways @AmericanAir USAIR #703 has returned to PHL due to issues with the fire detectors. What happens next?,USAIR #703 has returned to PHL due to issues with the fire detectors. What happens next?
negative,1.0,"@USAirways now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!","now I am on flight to FLL, and told to take a train back to PBI to get my car. There are no trains to PBI!"
negative,1.0,@united 3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful,3 Gate changes in 30 minutes for flight to Roanoke and flight to sous falls in O'hare... Painful
positive,1.0,@SouthwestAir DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟,DeLacy P is a compassionate professional! Despite the flight challenges she made passengers feel like priorities!!🌟🌟
negative,1.0,@united someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.,someone needs to DM me and resolve this correctly. Extremely disappointed with the service I received. Terrible management.
negative,1.0,@SouthwestAir you're 4/4 on blowing it with your customer service. Shotwest Airlines.,you're 4/4 on blowing it with your customer service. Shotwest Airlines.
negative,1.0,@united Couldn't use the confirmed upgd cert you gave me b/c you decided to sell anyone a biz seat for $299. Why do you bother giving them?,Couldn't use the confirmed upgd cert you gave me b/c you decided to sell anyone a biz seat for $299. Why do you bother giving them?
negative,1.0,"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.","Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold."
negative,1.0,@JetBlue just lost my business   Enjoy your profits,just lost my business Enjoy your profits
neutral,0.6871,@SouthwestAir Any way you can help with entry to Vegas event? My Boyfriend &amp; I have been @Imaginedragons fans since 2009. They are awesome!,Any way you can help with entry to Vegas event? My Boyfriend & I have been fans since 2009. They are awesome!
negative,1.0,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???
negative,1.0,"@SouthwestAir yeah, all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!","yeah, all 4 are rebooked for tomorrow AM. Hoping the 3rd time is a charm for no Cancelled Flightled flights!"
negative,1.0,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?
negative,0.3511,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,- #epicfail from a former gate agent in PIA! He walked away and quit! Luckily a responsible PIA agent saved the day!
positive,1.0,@JetBlue you guys rock!,you guys rock!
negative,0.6751,@AmericanAir We don't mind the fee! We were told we can't change name on ticket at all.,We don't mind the fee! We were told we can't change name on ticket at all.
positive,1.0,"@VirginAmerica @freddieawards Done and done! Best airline around, hands down!","Done and done! Best airline around, hands down!"
positive,0.6787,@AmericanAir ok thank you!,ok thank you!
negative,1.0,"@SouthwestAir disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT","disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT"
neutral,0.6591,"@JetBlue Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon","Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug"
negative,1.0,@JetBlue flight from DCA to BOS has no heat #OhNo #BundleUp #Leastthebeverageswillbecold,flight from DCA to BOS has no heat #OhNo #BundleUp #Leastthebeverageswillbecold
negative,0.9594,@SouthwestAir please send me a number to call to talk to a person and not be put on hold,please send me a number to call to talk to a person and not be put on hold
negative,0.666,@SouthwestAir How about auto check in for CP holders? Come on.,How about auto check in for CP holders? Come on.
negative,1.0,"@AmericanAir delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful","delayed on the way to Puerto Rico and delayed on the way back to New York, this is disgraceful"
negative,1.0,@USAirways NOT GOOD. been on hold for 1hour (2x/day) since sun. to book 1-way flt dividend miles. agents send me to on hold hell. #furious,NOT GOOD. been on hold for 1hour (2x/day) since sun. to book 1-way flt dividend miles. agents send me to on hold hell. #furious
negative,1.0,@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.,thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.
negative,1.0,@USAirways 3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?,3 delays 2 Cancelled Flightlations a double layover and 72 hours Late Flightr....could I at least get extra dividend miles?
neutral,1.0,@united instead of Bourbon street how about #quiet #planes #SaveTheDiagonals,instead of Bourbon street how about #quiet #planes #SaveTheDiagonals
positive,1.0,@AmericanAir Aww cool! It's nice to know they are still up above my head then. One of my faves.,Aww cool! It's nice to know they are still up above my head then. One of my faves.
negative,1.0,@united hilarious,hilarious
neutral,1.0,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,Here is the photo ;)
positive,0.3366,.@united Thanks. Hopefully this is easily resolved.,. Thanks. Hopefully this is easily resolved.
neutral,0.6593,@united patiently drinking and tweeting about my experience,patiently drinking and tweeting about my experience
negative,1.0,@AmericanAir I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?,I still am not on a flight. Ive been here allll day and now we're not boarding because we're waiting for catering?
neutral,1.0,@JetBlue a little vino wouldn't hurt 🍷,a little vino wouldn't hurt 🍷
negative,1.0,"@united fair enough, but it stinks to be the passenger on the plane that leaves the gate then sits on the tarmac for an hour before takeoff","fair enough, but it stinks to be the passenger on the plane that leaves the gate then sits on the tarmac for an hour before takeoff"
negative,1.0,@United 50 minute wait times to help with a Cancelled Flightled flight?? Help a guy out?,50 minute wait times to help with a Cancelled Flightled flight?? Help a guy out?
neutral,1.0,@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,did you know that suicide is the second leading cause of death among teens 10-24?
negative,1.0,@JetBlue my wife sent me a family invite but I never accepted it. She should not be locked into a family account that never got created.,my wife sent me a family invite but I never accepted it. She should not be locked into a family account that never got created.
negative,1.0,@USAirways platinum flyer bought tkt in AA. Also both accounts are linked. So WHY can't I check in for flight tomorrow?,platinum flyer bought tkt in AA. Also both accounts are linked. So WHY can't I check in for flight tomorrow?
negative,0.6489,@USAirways your agent did not say,your agent did not say
neutral,1.0,@USAirways How will I change it?,How will I change it?
positive,0.6849,"@USAirways @landonschott he's fine, he really likes picking his own seat....","he's fine, he really likes picking his own seat...."
negative,1.0,"@USAirways where's my bag?  You called at noon promising it today, would like an update like your website promises.  I need that bag!","where's my bag? You called at noon promising it today, would like an update like your website promises. I need that bag!"
negative,1.0,@united officially has the most inefficient boarding procedure. There is no reason it should take 45 mins to board a plane!,officially has the most inefficient boarding procedure. There is no reason it should take 45 mins to board a plane!
positive,0.6559,@SouthwestAir I (heart) my CP status. Sure would be nice to have though.,I (heart) my CP status. Sure would be nice to have though.
neutral,1.0,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc,while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward
neutral,1.0,@JetBlue Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103. #FlyingitForward,Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103. #FlyingitForward
negative,0.642,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,why Cancelled Flight flights today? No precipitation to be scared of! ❄️❄️❄️
negative,1.0,@AmericanAir is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year #SMH,is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year #SMH
negative,0.3533,@united Back at the Denver airport and ready for round two today. Ready to get home!,Back at the Denver airport and ready for round two today. Ready to get home!
negative,1.0,@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever,I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever
neutral,1.0,@united yes please! Trying to get to POP- in Newark now....,yes please! Trying to get to POP- in Newark now....
negative,1.0,@united and waiting,and waiting
negative,1.0,"@SouthwestAir flight to BOS Cancelled Flightled, no flights till TUESDAY, spent $1000 to get a flight through another airline + $170 for hotel. Refund","flight to BOS Cancelled Flightled, no flights till TUESDAY, spent $1000 to get a flight through another airline + $170 for hotel. Refund"
positive,1.0,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW","Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW"
negative,0.6501,@united why do you want me to be loyal  if don't let me carry on my bag that easily fits in overhead,why do you want me to be loyal if don't let me carry on my bag that easily fits in overhead
positive,1.0,@AmericanAir Huge thanks for fixing our flights! appreciate the customer service. now if only i could get seats assigned: me next to my wife,Huge thanks for fixing our flights! appreciate the customer service. now if only i could get seats assigned: me next to my wife
negative,1.0,@SouthwestAir breaking my heart at BWI 9 hrs @business,breaking my heart at BWI 9 hrs
negative,0.6477,@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!,can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!
negative,1.0,@united why are your agents working so slowly to rebook people who are on #UA1481. We have all wasted an entire day at STT.,why are your agents working so slowly to rebook people who are on #UA1481. We have all wasted an entire day at STT.
negative,1.0,"@united cabin crew were huge offenders, stood as a conversational cluster blocking exiting passengers","cabin crew were huge offenders, stood as a conversational cluster blocking exiting passengers"
